patch_id,image_id,analyte,concentration_order,concentration_mg_ml,well_id,grid_row,grid_col,crop_file,circle_radius_px,r_mean,r_median,r_std,r_iqr,g_mean,g_median,g_std,g_iqr,b_mean,b_median,b_std,b_iqr,s_mean,s_median,s_std,s_iqr,v_mean,v_median,v_std,v_iqr,h_circular_mean_deg,h_circular_std_deg,h_resultant_length,h_sin_weighted,h_cos_weighted,r_chromaticity_mean,r_chromaticity_median,g_chromaticity_mean,g_chromaticity_median,b_chromaticity_mean,b_chromaticity_median,intensity_mean,intensity_median,r_bg_median,g_bg_median,b_bg_median,r_delta_bg,g_delta_bg,b_delta_bg,r_ratio_bg,g_ratio_bg,b_ratio_bg,roi_pixel_count,valid_pixel_count,highlight_pixel_count,highlight_fraction,valid_fraction,dark_fraction,background_pixel_count,qc_status,qc_reason
ketone_07_c5_wE12,ketone_07_c5,ketone,7,5.0,E12,5,12,crops/ketone/ketone_07_c5/ketone_07_c5_wE12.png,77.7,166.323104,167.0,7.746836,5.0,85.966373,85.0,11.773577,8.0,141.820437,142.0,7.856198,4.0,0.484452,0.490196,0.044789,0.027451,0.652247,0.654902,0.03038,0.019608,318.307574,2.273509,0.999213,-0.664608,0.746138,0.422458,0.42328,0.21745,0.215938,0.360091,0.359882,131.369971,131.333333,202.0,199.0,207.0,-35.0,-114.0,-65.0,0.826733,0.427136,0.68599,9272,9189,83,0.008952,0.991048,0.0,4632,pass,
ketone_07_c5_wF01,ketone_07_c5,ketone,7,5.0,F01,6,1,crops/ketone/ketone_07_c5/ketone_07_c5_wF01.png,84.0,162.145357,163.0,5.425405,6.0,84.052782,85.0,6.97872,9.0,138.983419,139.0,4.45386,6.0,0.48247,0.478431,0.027398,0.035294,0.635864,0.639216,0.021276,0.023529,317.820835,2.569852,0.998995,-0.670776,0.740304,0.421123,0.421189,0.217845,0.219949,0.361032,0.359195,128.393853,129.0,196.0,193.0,199.0,-33.0,-108.0,-60.0,0.831633,0.440415,0.698492,10856,10856,0,0.0,1.0,0.0,5388,pass,
ketone_07_c5_wF02,ketone_07_c5,ketone,7,5.0,F02,6,2,crops/ketone/ketone_07_c5/ketone_07_c5_wF02.png,78.3,165.210254,165.0,4.987477,6.0,86.288372,86.0,5.900347,7.0,140.073362,140.0,4.403356,6.0,0.478239,0.47451,0.02093,0.031373,0.647883,0.647059,0.019559,0.023529,319.113497,2.019697,0.999379,-0.654156,0.755538,0.42204,0.422111,0.220124,0.220812,0.357836,0.355844,130.523996,130.333333,193.0,175.0,191.0,-28.0,-89.0,-51.0,0.854922,0.491429,0.732984,9460,9460,0,0.0,1.0,0.0,4680,pass,
ketone_07_c5_wF03,ketone_07_c5,ketone,7,5.0,F03,6,3,crops/ketone/ketone_07_c5/ketone_07_c5_wF03.png,78.9,165.258462,165.0,6.074982,6.0,81.998224,82.0,6.805419,6.0,137.455077,137.0,5.94277,6.0,0.504589,0.505882,0.024369,0.027451,0.648072,0.647059,0.023823,0.023529,320.264472,1.576192,0.999622,-0.639003,0.768712,0.429802,0.430412,0.212805,0.212435,0.357394,0.355978,128.237254,128.333333,197.0,183.0,198.0,-32.0,-101.0,-61.0,0.837563,0.448087,0.691919,9572,9572,0,0.0,1.0,0.0,4744,pass,
ketone_07_c5_wF04,ketone_07_c5,ketone,7,5.0,F04,6,4,crops/ketone/ketone_07_c5/ketone_07_c5_wF04.png,83.1,164.130312,165.0,6.758844,9.0,77.647518,79.0,8.254642,10.0,134.309327,134.0,5.844644,7.0,0.528204,0.521569,0.032443,0.043137,0.643648,0.647059,0.026505,0.035294,320.599445,2.908073,0.998713,-0.633921,0.771733,0.436715,0.43617,0.205887,0.208556,0.357398,0.354592,125.362386,126.0,203.0,199.0,208.0,-38.0,-120.0,-74.0,0.812808,0.396985,0.644231,10636,10636,0,0.0,1.0,0.0,5272,pass,
ketone_07_c5_wF05,ketone_07_c5,ketone,7,5.0,F05,6,5,crops/ketone/ketone_07_c5/ketone_07_c5_wF05.png,78.0,169.334507,169.0,5.582007,7.0,79.135617,79.0,6.091182,7.25,139.649381,139.0,5.521288,7.0,0.533394,0.533333,0.0212,0.023529,0.664057,0.662745,0.02189,0.027451,319.780138,1.769565,0.999523,-0.645415,0.763208,0.436496,0.436364,0.20361,0.203704,0.359894,0.359897,129.373168,129.333333,203.0,192.0,204.0,-34.0,-113.0,-65.0,0.832512,0.411458,0.681373,9372,9372,0,0.0,1.0,0.0,4616,pass,
ketone_07_c5_wF06,ketone_07_c5,ketone,7,5.0,F06,6,6,crops/ketone/ketone_07_c5/ketone_07_c5_wF06.png,79.5,167.121552,168.0,6.534163,7.0,78.609716,79.0,7.659435,9.0,138.363833,138.0,5.667024,7.0,0.530793,0.52549,0.028949,0.035294,0.655379,0.658824,0.025624,0.027451,319.228564,2.249861,0.999229,-0.65254,0.756737,0.435366,0.435356,0.204177,0.205729,0.360457,0.357702,128.0317,128.333333,203.0,198.0,208.0,-35.0,-119.0,-70.0,0.827586,0.39899,0.663462,9716,9716,0,0.0,1.0,0.0,4856,pass,
ketone_07_c5_wF07,ketone_07_c5,ketone,7,5.0,F07,6,7,crops/ketone/ketone_07_c5/ketone_07_c5_wF07.png,73.5,170.358607,171.0,5.983868,7.0,82.772541,83.0,7.03915,8.0,142.172252,142.0,5.217761,6.0,0.515016,0.509804,0.026273,0.023529,0.668073,0.670588,0.023466,0.027451,319.1459,2.005517,0.999388,-0.653734,0.755915,0.431155,0.431169,0.20902,0.210918,0.359825,0.35732,131.7678,131.666667,192.0,162.0,189.0,-21.0,-79.0,-47.0,0.890625,0.512346,0.751323,8296,8296,0,0.0,1.0,0.0,4124,pass,
ketone_07_c5_wF08,ketone_07_c5,ketone,7,5.0,F08,6,8,crops/ketone/ketone_07_c5/ketone_07_c5_wF08.png,80.1,167.726316,168.0,5.810677,7.0,81.747166,82.0,6.736558,8.0,143.67166,144.0,5.009857,6.0,0.513598,0.509804,0.024687,0.027451,0.65775,0.658824,0.022787,0.027451,316.71069,2.196766,0.999265,-0.685179,0.727366,0.426792,0.426735,0.207589,0.209424,0.365619,0.363636,131.048381,131.166667,205.0,200.0,210.0,-37.0,-118.0,-66.0,0.819512,0.41,0.685714,9880,9880,0,0.0,1.0,0.0,4940,pass,
ketone_07_c5_wF09,ketone_07_c5,ketone,7,5.0,F09,6,9,crops/ketone/ketone_07_c5/ketone_07_c5_wF09.png,74.7,170.239394,170.0,5.66571,7.0,84.615851,85.0,6.709922,8.0,145.082401,145.0,5.130928,6.0,0.503829,0.501961,0.024871,0.023529,0.667605,0.666667,0.022218,0.027451,317.540987,1.950167,0.999421,-0.674672,0.737333,0.425842,0.42602,0.211245,0.212195,0.362913,0.361179,133.312549,133.0,196.0,173.0,196.0,-26.0,-88.0,-51.0,0.867347,0.491329,0.739796,8580,8580,0,0.0,1.0,0.0,4304,pass,
ketone_07_c5_wF10,ketone_07_c5,ketone,7,5.0,F10,6,10,crops/ketone/ketone_07_c5/ketone_07_c5_wF10.png,76.8,169.326211,169.0,5.90139,7.0,83.062665,83.0,7.669748,10.0,143.902203,144.0,5.218013,7.0,0.510468,0.505882,0.029677,0.039216,0.664024,0.662745,0.023143,0.027451,317.749655,2.022625,0.999377,-0.671952,0.739753,0.427507,0.427481,0.209171,0.210526,0.363322,0.361905,132.097026,132.0,200.0,186.0,202.0,-31.0,-103.0,-58.0,0.845,0.446237,0.712871,9080,9080,0,0.0,1.0,0.0,4480,pass,
ketone_07_c5_wF11,ketone_07_c5,ketone,7,5.0,F11,6,11,crops/ketone/ketone_07_c5/ketone_07_c5_wF11.png,79.2,164.555797,165.0,5.289457,7.0,77.804451,79.0,7.6459,11.0,141.493582,141.0,3.877426,5.0,0.528111,0.521569,0.032827,0.05098,0.645317,0.647059,0.020743,0.027451,315.955859,2.51559,0.999037,-0.694543,0.718112,0.428881,0.428205,0.202227,0.205263,0.368892,0.366162,127.951277,128.0,203.0,198.0,208.0,-38.0,-119.0,-67.0,0.812808,0.39899,0.677885,9660,9660,0,0.0,1.0,0.0,4784,pass,
ketone_07_c5_wF12,ketone_07_c5,ketone,7,5.0,F12,6,12,crops/ketone/ketone_07_c5/ketone_07_c5_wF12.png,73.8,168.905818,169.0,4.329557,6.0,87.879709,89.0,7.040143,10.0,143.45422,143.0,3.250425,5.0,0.480438,0.47451,0.03008,0.043137,0.662376,0.662745,0.016979,0.023529,318.843786,2.495618,0.999052,-0.65749,0.752204,0.422147,0.421446,0.219242,0.22113,0.358611,0.357868,133.413249,133.333333,193.0,171.0,191.0,-24.0,-82.0,-48.0,0.875648,0.520468,0.748691,8388,8388,0,0.0,1.0,0.0,4200,pass,
ketone_07_c5_wG01,ketone_07_c5,ketone,7,5.0,G01,7,1,crops/ketone/ketone_07_c5/ketone_07_c5_wG01.png,73.8,166.127802,166.0,6.855594,6.0,90.228302,91.0,8.639606,10.0,144.797806,144.0,6.839682,7.0,0.457989,0.454902,0.030428,0.035294,0.651482,0.65098,0.026885,0.023529,316.908441,1.418179,0.999694,-0.682957,0.730039,0.414417,0.413882,0.224466,0.225564,0.361117,0.36,133.71797,133.666667,182.0,146.0,176.0,-16.0,-55.0,-32.0,0.912088,0.623288,0.818182,8388,8388,0,0.0,1.0,0.0,4200,pass,
ketone_07_c5_wG02,ketone_07_c5,ketone,7,5.0,G02,7,2,crops/ketone/ketone_07_c5/ketone_07_c5_wG02.png,83.1,164.476307,165.0,5.990975,6.0,86.196032,86.0,7.593855,8.0,142.373073,142.0,5.287127,5.0,0.476909,0.47451,0.028937,0.027451,0.645005,0.647059,0.023494,0.023529,316.771628,1.927028,0.999435,-0.684521,0.728218,0.418678,0.418953,0.218895,0.219388,0.362426,0.361878,131.015137,131.333333,198.0,193.0,201.0,-33.0,-107.0,-59.0,0.833333,0.445596,0.706468,10636,10636,0,0.0,1.0,0.0,5272,pass,
ketone_07_c5_wG03,ketone_07_c5,ketone,7,5.0,G03,7,3,crops/ketone/ketone_07_c5/ketone_07_c5_wG03.png,86.856,166.876506,169.0,9.771705,9.0,88.642513,91.0,11.907999,13.0,140.725818,142.0,7.499389,9.0,0.471215,0.462745,0.045485,0.05098,0.654418,0.662745,0.03832,0.035294,320.000963,4.459376,0.996976,-0.640831,0.763739,0.421585,0.42029,0.222628,0.227273,0.355787,0.350467,132.081612,133.333333,201.0,194.0,203.0,-32.0,-103.0,-61.0,0.840796,0.469072,0.699507,11620,11620,0,0.0,1.0,0.0,5772,pass,
ketone_07_c5_wG04,ketone_07_c5,ketone,7,5.0,G04,7,4,crops/ketone/ketone_07_c5/ketone_07_c5_wG04.png,79.8,172.718763,173.0,5.80335,7.0,90.667211,91.0,6.734654,9.0,144.077174,144.0,6.242984,8.0,0.475764,0.47451,0.024454,0.031373,0.677328,0.678431,0.022758,0.027451,320.816509,1.744736,0.999536,-0.631513,0.774767,0.424132,0.423858,0.222227,0.223278,0.353641,0.353222,135.821049,136.333333,202.0,192.0,204.0,-29.0,-101.0,-60.0,0.856436,0.473958,0.705882,9796,9796,0,0.0,1.0,0.0,4864,pass,
ketone_07_c5_wG05,ketone_07_c5,ketone,7,5.0,G05,7,5,crops/ketone/ketone_07_c5/ketone_07_c5_wG05.png,81.3,174.591097,175.0,5.96074,7.0,88.745185,89.0,7.231245,10.0,146.861832,147.0,5.729727,8.0,0.492514,0.490196,0.025929,0.039216,0.684671,0.686275,0.023375,0.027451,319.405432,2.082707,0.99934,-0.650272,0.758832,0.425839,0.425481,0.216008,0.216667,0.358153,0.356295,136.732704,137.0,204.0,198.0,207.0,-29.0,-109.0,-60.0,0.857843,0.449495,0.710145,10176,10176,0,0.0,1.0,0.0,5060,pass,
ketone_07_c5_wG06,ketone_07_c5,ketone,7,5.0,G06,7,6,crops/ketone/ketone_07_c5/ketone_07_c5_wG06.png,79.2,171.011594,171.0,5.898948,7.0,82.23913,82.0,6.167533,7.0,144.26087,144.0,5.473885,7.0,0.519796,0.521569,0.021671,0.027451,0.670634,0.670588,0.023133,0.027451,318.314063,2.352622,0.999157,-0.664487,0.746172,0.430368,0.431122,0.206612,0.207407,0.36302,0.360825,132.503865,132.666667,205.0,197.0,208.0,-34.0,-115.0,-64.0,0.834146,0.416244,0.692308,9660,9660,0,0.0,1.0,0.0,4784,pass,
ketone_07_c5_wG07,ketone_07_c5,ketone,7,5.0,G07,7,7,crops/ketone/ketone_07_c5/ketone_07_c5_wG07.png,79.2,170.656524,171.0,7.22375,8.0,85.574823,85.0,9.669698,11.0,144.359316,145.0,7.626924,9.0,0.49975,0.501961,0.036663,0.047059,0.669241,0.670588,0.028328,0.031373,318.464994,2.217783,0.999251,-0.662581,0.74799,0.426425,0.426108,0.213056,0.212871,0.360519,0.359213,133.530221,133.666667,206.0,201.0,211.0,-35.0,-116.0,-66.0,0.830097,0.422886,0.687204,9660,9596,64,0.006625,0.993375,0.0,4784,pass,
ketone_07_c5_wG08,ketone_07_c5,ketone,7,5.0,G08,7,8,crops/ketone/ketone_07_c5/ketone_07_c5_wG08.png,75.9,171.11723,171.0,5.029585,6.0,82.590315,83.0,5.575945,7.0,146.450901,146.0,4.492293,5.0,0.517947,0.517647,0.019575,0.023529,0.671048,0.670588,0.019724,0.023529,316.67852,1.650743,0.999585,-0.685806,0.727214,0.427741,0.427861,0.206173,0.206897,0.366086,0.365,133.386149,133.5,201.0,184.0,202.0,-30.0,-101.0,-56.0,0.850746,0.451087,0.722772,8880,8880,0,0.0,1.0,0.0,4408,pass,
ketone_07_c5_wG09,ketone_07_c5,ketone,7,5.0,G09,7,9,crops/ketone/ketone_07_c5/ketone_07_c5_wG09.png,74.7,171.408275,171.0,5.118398,7.0,85.28683,85.0,6.194696,8.0,144.988462,145.0,4.86582,6.0,0.503065,0.501961,0.023469,0.035294,0.672189,0.670588,0.020072,0.027451,318.512628,1.798702,0.999507,-0.662129,0.748733,0.426886,0.426768,0.212066,0.212378,0.361048,0.360406,133.894522,133.666667,199.0,177.0,198.0,-28.0,-92.0,-53.0,0.859296,0.480226,0.732323,8580,8580,0,0.0,1.0,0.0,4304,pass,
ketone_07_c5_wG10,ketone_07_c5,ketone,7,5.0,G10,7,10,crops/ketone/ketone_07_c5/ketone_07_c5_wG10.png,76.5,172.215506,173.0,5.352444,7.0,84.989241,86.0,6.00255,8.0,146.999224,147.0,4.018356,6.0,0.507179,0.501961,0.021058,0.027451,0.675355,0.678431,0.02099,0.027451,317.434962,2.333761,0.999171,-0.675866,0.735899,0.426155,0.426065,0.210007,0.211823,0.363838,0.360976,134.734657,135.333333,203.0,188.0,204.0,-30.0,-102.0,-57.0,0.852217,0.457447,0.720588,9016,9016,0,0.0,1.0,0.0,4512,pass,
ketone_07_c5_wG11,ketone_07_c5,ketone,7,5.0,G11,7,11,crops/ketone/ketone_07_c5/ketone_07_c5_wG11.png,78.9,169.675094,170.0,6.322305,9.0,83.423527,84.0,7.993096,12.0,146.213017,146.0,4.923789,7.0,0.509478,0.505882,0.029937,0.043137,0.665393,0.666667,0.024793,0.035294,316.313805,2.018211,0.99938,-0.69028,0.722685,0.425124,0.42487,0.208447,0.210396,0.36643,0.364583,133.103879,133.0,204.0,196.0,207.0,-34.0,-112.0,-61.0,0.833333,0.428571,0.705314,9572,9572,0,0.0,1.0,0.0,4744,pass,
ketone_07_c5_wG12,ketone_07_c5,ketone,7,5.0,G12,7,12,crops/ketone/ketone_07_c5/ketone_07_c5_wG12.png,70.8,172.700492,174.0,5.03995,7.0,91.859772,93.0,6.023221,8.0,148.082297,149.0,4.465593,6.0,0.468646,0.466667,0.020923,0.027451,0.677257,0.682353,0.019765,0.027451,318.180742,1.584175,0.999618,-0.666528,0.744967,0.418648,0.418203,0.222383,0.223558,0.358969,0.357995,137.54752,138.333333,184.0,148.0,178.0,-10.0,-55.0,-29.0,0.945652,0.628378,0.837079,7716,7716,0,0.0,1.0,0.0,3852,pass,
ketone_07_c5_wH01,ketone_07_c5,ketone,7,5.0,H01,8,1,crops/ketone/ketone_07_c5/ketone_07_c5_wH01.png,78.6,173.503599,174.0,7.867956,6.0,97.542972,97.0,11.882266,8.0,148.197079,148.0,8.398905,5.0,0.439065,0.439216,0.038249,0.027451,0.680406,0.682353,0.030855,0.023529,320.196606,2.327808,0.999175,-0.639627,0.767612,0.414256,0.414868,0.232078,0.232446,0.353666,0.351981,139.747883,139.666667,198.0,190.0,199.0,-24.0,-93.0,-51.0,0.878788,0.510526,0.743719,9508,9448,60,0.00631,0.99369,0.0,4744,pass,
ketone_07_c5_wH02,ketone_07_c5,ketone,7,5.0,H02,8,2,crops/ketone/ketone_07_c5/ketone_07_c5_wH02.png,80.1,173.566873,175.0,7.027978,6.0,96.946786,98.0,9.210227,7.0,146.921397,147.0,6.245341,4.0,0.442237,0.439216,0.032077,0.023529,0.680654,0.686275,0.027561,0.023529,320.818726,2.888677,0.99873,-0.630974,0.774166,0.416002,0.416471,0.231836,0.234043,0.352163,0.349206,139.145019,140.0,202.0,196.0,205.0,-27.0,-98.0,-58.0,0.866337,0.5,0.717073,9880,9847,33,0.00334,0.99666,0.0,4940,pass,
ketone_07_c5_wH03,ketone_07_c5,ketone,7,5.0,H03,8,3,crops/ketone/ketone_07_c5/ketone_07_c5_wH03.png,80.1,172.253285,172.0,10.867912,8.0,96.436756,95.0,15.348451,10.0,144.574333,144.0,11.769925,8.0,0.442573,0.447059,0.047338,0.031373,0.675503,0.67451,0.042619,0.031373,322.049672,2.701181,0.998889,-0.614295,0.787668,0.417588,0.41844,0.232333,0.23192,0.350079,0.348039,137.754791,137.0,201.0,195.0,204.0,-29.0,-100.0,-60.0,0.855721,0.487179,0.705882,9880,9740,140,0.01417,0.98583,0.0,4940,pass,
ketone_07_c5_wH04,ketone_07_c5,ketone,7,5.0,H04,8,4,crops/ketone/ketone_07_c5/ketone_07_c5_wH04.png,74.1,177.391753,178.0,7.718136,6.0,99.949413,100.0,10.265936,7.0,152.969192,153.0,8.281194,7.0,0.437532,0.439216,0.034899,0.023529,0.695654,0.698039,0.030267,0.023529,318.963365,2.027269,0.999374,-0.656131,0.753818,0.412574,0.412844,0.231835,0.232143,0.355591,0.354167,143.436786,143.333333,194.0,167.0,191.0,-16.0,-67.0,-38.0,0.917526,0.598802,0.801047,8460,8342,118,0.013948,0.986052,0.0,4192,pass,
ketone_07_c5_wH05,ketone_07_c5,ketone,7,5.0,H05,8,5,crops/ketone/ketone_07_c5/ketone_07_c5_wH05.png,77.7,179.153129,179.0,9.984688,8.0,105.471295,104.0,13.998066,10.0,157.372205,157.0,10.892082,9.0,0.412922,0.415686,0.047062,0.031373,0.702562,0.701961,0.039158,0.031373,317.71498,2.048335,0.999361,-0.672389,0.739334,0.40589,0.406467,0.237872,0.237327,0.356237,0.354916,147.33221,146.666667,205.0,192.0,206.0,-26.0,-88.0,-49.0,0.873171,0.541667,0.762136,9272,8901,371,0.040013,0.959987,0.0,4632,pass,
ketone_07_c5_wH06,ketone_07_c5,ketone,7,5.0,H06,8,6,crops/ketone/ketone_07_c5/ketone_07_c5_wH06.png,74.7,177.418324,178.0,10.001943,9.0,100.504762,99.0,13.753779,12.0,155.110187,155.0,10.718691,9.0,0.43534,0.443137,0.047691,0.047059,0.695758,0.698039,0.039223,0.035294,317.263062,3.144327,0.998495,-0.677612,0.733372,0.410295,0.411628,0.231254,0.230233,0.35845,0.357647,144.344424,144.0,203.0,187.0,204.0,-25.0,-88.0,-49.0,0.876847,0.529412,0.759804,8580,8295,285,0.033217,0.966783,0.0,4304,pass,
ketone_07_c5_wH07,ketone_07_c5,ketone,7,5.0,H07,8,7,crops/ketone/ketone_07_c5/ketone_07_c5_wH07.png,72.0,177.686455,179.0,13.598422,10.0,103.899171,104.0,18.008389,12.0,155.58352,155.0,14.502528,10.0,0.418569,0.415686,0.057914,0.039216,0.69681,0.701961,0.053327,0.039216,317.987534,3.059646,0.998575,-0.668339,0.741941,0.407473,0.408163,0.23625,0.237986,0.356278,0.354402,145.723049,146.0,201.0,184.0,203.0,-22.0,-80.0,-48.0,0.890547,0.565217,0.763547,7976,7597,379,0.047518,0.952482,0.0,3968,pass,
ketone_07_c5_wH08,ketone_07_c5,ketone,7,5.0,H08,8,8,crops/ketone/ketone_07_c5/ketone_07_c5_wH08.png,73.8,181.291154,181.0,15.303828,11.0,110.884896,109.0,21.013323,17.0,163.850339,162.0,16.779249,10.0,0.39221,0.392157,0.066864,0.062745,0.710949,0.709804,0.060025,0.043137,315.009949,2.888537,0.99873,-0.706086,0.706331,0.398724,0.399538,0.24152,0.242291,0.359756,0.358407,152.008796,150.333333,204.0,187.0,206.0,-23.0,-78.0,-44.0,0.887255,0.582888,0.786408,8388,7958,430,0.051264,0.948736,0.0,4200,pass,
ketone_07_c5_wH09,ketone_07_c5,ketone,7,5.0,H09,8,9,crops/ketone/ketone_07_c5/ketone_07_c5_wH09.png,80.4,180.253985,182.0,13.886315,10.0,106.839046,109.0,19.176706,16.0,159.995625,160.0,14.583247,12.0,0.411198,0.403922,0.068114,0.058824,0.706878,0.713725,0.054456,0.039216,316.560981,3.748567,0.997862,-0.686112,0.724554,0.404332,0.403263,0.237192,0.240909,0.358476,0.355408,149.029552,150.333333,208.0,205.0,214.0,-26.0,-96.0,-54.0,0.875,0.531707,0.747664,9944,9599,345,0.034694,0.965306,0.0,4928,pass,
ketone_07_c5_wH10,ketone_07_c5,ketone,7,5.0,H10,8,10,crops/ketone/ketone_07_c5/ketone_07_c5_wH10.png,77.1,178.43552,179.0,9.460666,9.0,102.194333,102.0,13.36588,9.0,155.364012,155.0,10.153162,9.0,0.428966,0.431373,0.045473,0.027451,0.699747,0.701961,0.037101,0.035294,318.190886,2.717988,0.998875,-0.665901,0.744532,0.409797,0.410926,0.233625,0.23341,0.356578,0.356659,145.331288,145.333333,206.0,197.0,210.0,-27.0,-95.0,-55.0,0.868932,0.517766,0.738095,9176,8964,212,0.023104,0.976896,0.0,4520,pass,
ketone_07_c5_wH11,ketone_07_c5,ketone,7,5.0,H11,8,11,crops/ketone/ketone_07_c5/ketone_07_c5_wH11.png,75.3,176.344851,176.0,7.964902,11.0,99.874828,100.0,13.856882,22.0,157.134325,157.0,7.679822,10.0,0.435827,0.431373,0.054824,0.094118,0.691548,0.690196,0.031235,0.043137,315.008992,2.362675,0.99915,-0.706395,0.706617,0.407504,0.406742,0.229432,0.231116,0.363064,0.362187,144.451335,144.666667,201.0,182.0,199.0,-25.0,-82.0,-42.0,0.875622,0.549451,0.788945,8740,8740,0,0.0,1.0,0.0,4328,pass,
ketone_07_c5_wH12,ketone_07_c5,ketone,7,5.0,H12,8,12,crops/ketone/ketone_07_c5/ketone_07_c5_wH12.png,82.2,178.486341,179.0,5.586452,6.0,100.748846,102.0,8.682901,11.0,157.034148,157.0,4.780995,6.0,0.436436,0.431373,0.0335,0.05098,0.699946,0.701961,0.021908,0.023529,316.409667,2.182951,0.999274,-0.688997,0.723763,0.409324,0.409091,0.230514,0.232143,0.360162,0.359729,145.423111,146.333333,204.0,197.0,206.0,-25.0,-95.0,-49.0,0.877451,0.517766,0.762136,10396,10396,0,0.0,1.0,0.0,5144,pass,
ketone_08_c10_wA01,ketone_08_c10,ketone,8,10.0,A01,1,1,crops/ketone/ketone_08_c10/ketone_08_c10_wA01.png,75.6,155.3311,156.0,12.262194,16.0,92.877896,93.0,15.786224,21.0,162.460018,164.0,12.452704,17.0,0.432132,0.431373,0.057343,0.070588,0.637099,0.643137,0.048831,0.066667,294.120683,1.858771,0.999474,-0.912207,0.408445,0.378962,0.377834,0.224599,0.225352,0.396439,0.396509,136.889671,137.666667,189.0,186.0,195.0,-33.0,-93.0,-31.0,0.825397,0.5,0.841026,8804,8804,0,0.0,1.0,0.0,4384,pass,
ketone_08_c10_wA02,ketone_08_c10,ketone,8,10.0,A02,1,2,crops/ketone/ketone_08_c10/ketone_08_c10_wA02.png,76.5,134.422471,135.0,3.46144,5.0,47.203194,48.0,3.564524,4.0,125.595275,126.0,3.116991,4.0,0.64932,0.647059,0.018214,0.019608,0.527147,0.529412,0.013574,0.019608,306.030542,0.833039,0.999894,-0.808618,0.588154,0.437643,0.437299,0.153433,0.154839,0.408924,0.408497,102.40698,103.0,188.0,186.0,194.0,-53.0,-138.0,-68.0,0.718085,0.258065,0.649485,9016,9016,0,0.0,1.0,0.0,4512,pass,
ketone_08_c10_wA03,ketone_08_c10,ketone,8,10.0,A03,1,3,crops/ketone/ketone_08_c10/ketone_08_c10_wA03.png,74.7,136.059674,136.0,3.068781,4.0,46.195921,46.0,3.391572,5.0,129.606993,130.0,3.430373,5.0,0.660737,0.658824,0.018493,0.023529,0.533567,0.533333,0.012034,0.015686,304.177655,0.781996,0.999907,-0.827223,0.561708,0.436404,0.435897,0.147941,0.148867,0.415655,0.415625,103.954196,104.0,190.0,184.0,195.0,-54.0,-138.0,-65.0,0.715789,0.25,0.666667,8580,8580,0,0.0,1.0,0.0,4304,pass,
ketone_08_c10_wA04,ketone_08_c10,ketone,8,10.0,A04,1,4,crops/ketone/ketone_08_c10/ketone_08_c10_wA04.png,73.8,143.536242,144.0,4.331379,6.0,59.053648,60.0,5.374438,8.0,132.483548,132.0,3.878224,5.0,0.589162,0.584314,0.02628,0.043137,0.562887,0.564706,0.016986,0.023529,308.013448,1.451275,0.999679,-0.787614,0.615649,0.428539,0.427729,0.175893,0.177711,0.395567,0.39403,111.691146,111.666667,190.0,181.0,194.0,-46.0,-121.0,-62.0,0.757895,0.331492,0.680412,8388,8388,0,0.0,1.0,0.0,4200,pass,
ketone_08_c10_wA05,ketone_08_c10,ketone,8,10.0,A05,1,5,crops/ketone/ketone_08_c10/ketone_08_c10_wA05.png,75.0,138.177098,139.0,3.420116,5.0,51.258229,52.0,3.479103,5.0,128.55656,129.0,3.321119,5.0,0.629301,0.627451,0.016953,0.019608,0.541871,0.545098,0.013412,0.019608,306.6668,1.326132,0.999732,-0.801907,0.597001,0.434615,0.434505,0.161022,0.16242,0.404363,0.40367,105.997296,106.333333,191.0,183.0,195.0,-52.0,-131.0,-66.0,0.727749,0.284153,0.661538,8628,8628,0,0.0,1.0,0.0,4280,pass,
ketone_08_c10_wA06,ketone_08_c10,ketone,8,10.0,A06,1,6,crops/ketone/ketone_08_c10/ketone_08_c10_wA06.png,79.2,146.948344,145.0,13.299595,17.0,82.018737,81.0,15.686148,19.0,149.440269,148.0,13.85903,16.0,0.456544,0.454902,0.05641,0.07451,0.586761,0.580392,0.053574,0.066667,297.921082,2.103447,0.999326,-0.882998,0.46794,0.389326,0.388175,0.214876,0.215847,0.395798,0.395833,126.135783,125.0,190.0,188.0,195.0,-45.0,-107.0,-47.0,0.763158,0.430851,0.758974,9660,9660,0,0.0,1.0,0.0,4784,pass,
ketone_08_c10_wA07,ketone_08_c10,ketone,8,10.0,A07,1,7,crops/ketone/ketone_08_c10/ketone_08_c10_wA07.png,76.2,136.536402,136.0,5.12835,7.0,54.079301,53.0,6.385431,10.0,127.999104,128.0,4.26665,6.0,0.605328,0.607843,0.032345,0.05098,0.535437,0.533333,0.020111,0.027451,305.934836,1.685525,0.999567,-0.809335,0.586611,0.428759,0.429448,0.169183,0.168224,0.402058,0.403175,106.204936,106.0,190.0,187.0,196.0,-54.0,-134.0,-68.0,0.715789,0.283422,0.653061,8928,8928,0,0.0,1.0,0.0,4432,pass,
