patch_id,image_id,analyte,concentration_order,concentration_mg_ml,well_id,grid_row,grid_col,canonical_width_px,canonical_height_px,center_x_px,center_y_px,circle_radius_px,crop_x0_px,crop_y0_px,crop_x1_px,crop_y1_px,crop_width_px,crop_height_px,crop_file,grid_residual_px,hough_param2,candidate_count,qc_status
ketone_07_c5_wE03,ketone_07_c5,ketone,7,5.0,E03,5,3,4000,3000,1234.5,1249.5,80.1,1140,1155,1331,1346,191,191,crops/ketone/ketone_07_c5/ketone_07_c5_wE03.png,4.953,30,96,pass_geometry
ketone_07_c5_wE04,ketone_07_c5,ketone,7,5.0,E04,5,4,4000,3000,1432.5,1246.5,77.4,1340,1155,1525,1340,185,185,crops/ketone/ketone_07_c5/ketone_07_c5_wE04.png,4.86,30,96,pass_geometry
ketone_07_c5_wE05,ketone_07_c5,ketone,7,5.0,E05,5,5,4000,3000,1636.5,1237.5,78.6,1544,1145,1731,1332,187,187,crops/ketone/ketone_07_c5/ketone_07_c5_wE05.png,4.171,30,96,pass_geometry
ketone_07_c5_wE06,ketone_07_c5,ketone,7,5.0,E06,5,6,4000,3000,1834.5,1231.5,77.1,1744,1141,1927,1324,183,183,crops/ketone/ketone_07_c5/ketone_07_c5_wE06.png,1.032,30,96,pass_geometry
ketone_07_c5_wE07,ketone_07_c5,ketone,7,5.0,E07,5,7,4000,3000,2038.5,1225.5,78.3,1946,1133,2133,1320,187,187,crops/ketone/ketone_07_c5/ketone_07_c5_wE07.png,3.977,30,96,pass_geometry
ketone_07_c5_wE08,ketone_07_c5,ketone,7,5.0,E08,5,8,4000,3000,2236.5,1222.5,75.9,2147,1133,2328,1314,181,181,crops/ketone/ketone_07_c5/ketone_07_c5_wE08.png,0.704,30,96,pass_geometry
ketone_07_c5_wE09,ketone_07_c5,ketone,7,5.0,E09,5,9,4000,3000,2437.5,1219.5,75.6,2348,1130,2529,1311,181,181,crops/ketone/ketone_07_c5/ketone_07_c5_wE09.png,2.56,30,96,pass_geometry
ketone_07_c5_wE10,ketone_07_c5,ketone,7,5.0,E10,5,10,4000,3000,2644.5,1213.5,76.5,2554,1123,2737,1306,183,183,crops/ketone/ketone_07_c5/ketone_07_c5_wE10.png,5.636,30,96,pass_geometry
ketone_07_c5_wE11,ketone_07_c5,ketone,7,5.0,E11,5,11,4000,3000,2848.5,1207.5,79.2,2755,1114,2944,1303,189,189,crops/ketone/ketone_07_c5/ketone_07_c5_wE11.png,7.81,30,96,pass_geometry
ketone_07_c5_wE12,ketone_07_c5,ketone,7,5.0,E12,5,12,4000,3000,3043.5,1198.5,77.7,2952,1107,3137,1292,185,185,crops/ketone/ketone_07_c5/ketone_07_c5_wE12.png,3.667,30,96,pass_geometry
ketone_07_c5_wF01,ketone_07_c5,ketone,7,5.0,F01,6,1,4000,3000,835.5,1465.5,84.0,736,1366,937,1567,201,201,crops/ketone/ketone_07_c5/ketone_07_c5_wF01.png,9.399,30,96,pass_geometry
ketone_07_c5_wF02,ketone_07_c5,ketone,7,5.0,F02,6,2,4000,3000,1039.5,1453.5,78.3,947,1361,1134,1548,187,187,crops/ketone/ketone_07_c5/ketone_07_c5_wF02.png,1.872,30,96,pass_geometry
ketone_07_c5_wF03,ketone_07_c5,ketone,7,5.0,F03,6,3,4000,3000,1234.5,1450.5,78.9,1141,1357,1330,1546,189,189,crops/ketone/ketone_07_c5/ketone_07_c5_wF03.png,6.15,30,96,pass_geometry
ketone_07_c5_wF04,ketone_07_c5,ketone,7,5.0,F04,6,4,4000,3000,1435.5,1438.5,83.1,1337,1340,1536,1539,199,199,crops/ketone/ketone_07_c5/ketone_07_c5_wF04.png,5.644,30,96,pass_geometry
ketone_07_c5_wF05,ketone_07_c5,ketone,7,5.0,F05,6,5,4000,3000,1636.5,1438.5,78.0,1544,1346,1731,1533,187,187,crops/ketone/ketone_07_c5/ketone_07_c5_wF05.png,4.431,30,96,pass_geometry
ketone_07_c5_wF06,ketone_07_c5,ketone,7,5.0,F06,6,6,4000,3000,1837.5,1435.5,79.5,1744,1342,1933,1531,189,189,crops/ketone/ketone_07_c5/ketone_07_c5_wF06.png,5.207,30,96,pass_geometry
ketone_07_c5_wF07,ketone_07_c5,ketone,7,5.0,F07,6,7,4000,3000,2041.5,1435.5,73.5,1955,1349,2130,1524,175,175,crops/ketone/ketone_07_c5/ketone_07_c5_wF07.png,8.355,30,96,pass_geometry
ketone_07_c5_wF08,ketone_07_c5,ketone,7,5.0,F08,6,8,4000,3000,2242.5,1429.5,80.1,2148,1335,2339,1526,191,191,crops/ketone/ketone_07_c5/ketone_07_c5_wF08.png,7.27,30,96,pass_geometry
ketone_07_c5_wF09,ketone_07_c5,ketone,7,5.0,F09,6,9,4000,3000,2446.5,1414.5,74.7,2358,1326,2537,1505,179,179,crops/ketone/ketone_07_c5/ketone_07_c5_wF09.png,3.59,30,96,pass_geometry
ketone_07_c5_wF10,ketone_07_c5,ketone,7,5.0,F10,6,10,4000,3000,2647.5,1414.5,76.8,2557,1324,2740,1507,183,183,crops/ketone/ketone_07_c5/ketone_07_c5_wF10.png,2.887,30,96,pass_geometry
ketone_07_c5_wF11,ketone_07_c5,ketone,7,5.0,F11,6,11,4000,3000,2848.5,1405.5,79.2,2755,1312,2944,1501,189,189,crops/ketone/ketone_07_c5/ketone_07_c5_wF11.png,2.684,30,96,pass_geometry
ketone_07_c5_wF12,ketone_07_c5,ketone,7,5.0,F12,6,12,4000,3000,3043.5,1402.5,73.8,2956,1314,3133,1491,177,177,crops/ketone/ketone_07_c5/ketone_07_c5_wF12.png,4.579,30,96,pass_geometry
ketone_07_c5_wG01,ketone_07_c5,ketone,7,5.0,G01,7,1,4000,3000,853.5,1651.5,73.8,766,1564,943,1741,177,177,crops/ketone/ketone_07_c5/ketone_07_c5_wG01.png,6.754,30,96,pass_geometry
ketone_07_c5_wG02,ketone_07_c5,ketone,7,5.0,G02,7,2,4000,3000,1048.5,1657.5,83.1,950,1559,1149,1758,199,199,crops/ketone/ketone_07_c5/ketone_07_c5_wG02.png,6.526,30,96,pass_geometry
ketone_07_c5_wG03,ketone_07_c5,ketone,7,5.0,G03,7,3,4000,3000,1234.5,1642.5,86.856,1132,1539,1339,1746,207,207,crops/ketone/ketone_07_c5/ketone_07_c5_wG03.png,14.39,30,96,pass_geometry
ketone_07_c5_wG04,ketone_07_c5,ketone,7,5.0,G04,7,4,4000,3000,1444.5,1645.5,79.8,1350,1551,1541,1742,191,191,crops/ketone/ketone_07_c5/ketone_07_c5_wG04.png,5.898,30,96,pass_geometry
ketone_07_c5_wG05,ketone_07_c5,ketone,7,5.0,G05,7,5,4000,3000,1642.5,1636.5,81.3,1546,1541,1739,1734,193,193,crops/ketone/ketone_07_c5/ketone_07_c5_wG05.png,6.425,30,96,pass_geometry
ketone_07_c5_wG06,ketone_07_c5,ketone,7,5.0,G06,7,6,4000,3000,1846.5,1630.5,79.2,1753,1537,1942,1726,189,189,crops/ketone/ketone_07_c5/ketone_07_c5_wG06.png,3.021,30,96,pass_geometry
ketone_07_c5_wG07,ketone_07_c5,ketone,7,5.0,G07,7,7,4000,3000,2044.5,1630.5,79.2,1951,1537,2140,1726,189,189,crops/ketone/ketone_07_c5/ketone_07_c5_wG07.png,6.51,30,96,pass_geometry
ketone_07_c5_wG08,ketone_07_c5,ketone,7,5.0,G08,7,8,4000,3000,2248.5,1624.5,75.9,2159,1535,2340,1716,181,181,crops/ketone/ketone_07_c5/ketone_07_c5_wG08.png,3.237,30,96,pass_geometry
ketone_07_c5_wG09,ketone_07_c5,ketone,7,5.0,G09,7,9,4000,3000,2452.5,1618.5,74.7,2364,1530,2543,1709,179,179,crops/ketone/ketone_07_c5/ketone_07_c5_wG09.png,2.054,30,96,pass_geometry
ketone_07_c5_wG10,ketone_07_c5,ketone,7,5.0,G10,7,10,4000,3000,2653.5,1612.5,76.5,2563,1521,2746,1704,183,183,crops/ketone/ketone_07_c5/ketone_07_c5_wG10.png,1.679,30,96,pass_geometry
ketone_07_c5_wG11,ketone_07_c5,ketone,7,5.0,G11,7,11,4000,3000,2857.5,1606.5,78.9,2764,1513,2953,1702,189,189,crops/ketone/ketone_07_c5/ketone_07_c5_wG11.png,4.834,30,96,pass_geometry
ketone_07_c5_wG12,ketone_07_c5,ketone,7,5.0,G12,7,12,4000,3000,3061.5,1609.5,70.8,2978,1526,3147,1695,169,169,crops/ketone/ketone_07_c5/ketone_07_c5_wG12.png,10.526,30,96,pass_geometry
ketone_07_c5_wH01,ketone_07_c5,ketone,7,5.0,H01,8,1,4000,3000,859.5,1855.5,78.6,767,1763,954,1950,187,187,crops/ketone/ketone_07_c5/ketone_07_c5_wH01.png,1.918,30,96,pass_geometry
ketone_07_c5_wH02,ketone_07_c5,ketone,7,5.0,H02,8,2,4000,3000,1063.5,1843.5,80.1,969,1749,1160,1940,191,191,crops/ketone/ketone_07_c5/ketone_07_c5_wH02.png,8.37,30,96,pass_geometry
ketone_07_c5_wH03,ketone_07_c5,ketone,7,5.0,H03,8,3,4000,3000,1258.5,1837.5,80.1,1164,1743,1355,1934,191,191,crops/ketone/ketone_07_c5/ketone_07_c5_wH03.png,7.292,30,96,pass_geometry
ketone_07_c5_wH04,ketone_07_c5,ketone,7,5.0,H04,8,4,4000,3000,1456.5,1831.5,74.1,1369,1744,1546,1921,177,177,crops/ketone/ketone_07_c5/ketone_07_c5_wH04.png,8.448,30,96,pass_geometry
ketone_07_c5_wH05,ketone_07_c5,ketone,7,5.0,H05,8,5,4000,3000,1657.5,1831.5,77.7,1566,1740,1751,1925,185,185,crops/ketone/ketone_07_c5/ketone_07_c5_wH05.png,3.642,30,96,pass_geometry
ketone_07_c5_wH06,ketone_07_c5,ketone,7,5.0,H06,8,6,4000,3000,1861.5,1825.5,74.7,1773,1737,1952,1916,179,179,crops/ketone/ketone_07_c5/ketone_07_c5_wH06.png,6.488,30,96,pass_geometry
ketone_07_c5_wH07,ketone_07_c5,ketone,7,5.0,H07,8,7,4000,3000,2047.5,1822.5,72.0,1963,1737,2134,1908,171,171,crops/ketone/ketone_07_c5/ketone_07_c5_wH07.png,10.244,30,96,pass_geometry
ketone_07_c5_wH08,ketone_07_c5,ketone,7,5.0,H08,8,8,4000,3000,2260.5,1819.5,73.8,2173,1732,2350,1909,177,177,crops/ketone/ketone_07_c5/ketone_07_c5_wH08.png,3.246,30,96,pass_geometry
ketone_07_c5_wH09,ketone_07_c5,ketone,7,5.0,H09,8,9,4000,3000,2452.5,1807.5,80.4,2358,1713,2549,1904,191,191,crops/ketone/ketone_07_c5/ketone_07_c5_wH09.png,9.963,30,96,pass_geometry
ketone_07_c5_wH10,ketone_07_c5,ketone,7,5.0,H10,8,10,4000,3000,2656.5,1810.5,77.1,2566,1720,2749,1903,183,183,crops/ketone/ketone_07_c5/ketone_07_c5_wH10.png,1.821,30,96,pass_geometry
ketone_07_c5_wH11,ketone_07_c5,ketone,7,5.0,H11,8,11,4000,3000,2866.5,1804.5,75.3,2778,1716,2957,1895,179,179,crops/ketone/ketone_07_c5/ketone_07_c5_wH11.png,8.001,30,96,pass_geometry
ketone_07_c5_wH12,ketone_07_c5,ketone,7,5.0,H12,8,12,4000,3000,3061.5,1801.5,82.2,2965,1705,3160,1900,195,195,crops/ketone/ketone_07_c5/ketone_07_c5_wH12.png,2.195,30,96,pass_geometry
ketone_08_c10_wA01,ketone_08_c10,ketone,8,10.0,A01,1,1,4000,3000,793.5,466.5,75.6,704,377,885,558,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wA01.png,6.011,33,96,pass_geometry
ketone_08_c10_wA02,ketone_08_c10,ketone,8,10.0,A02,1,2,4000,3000,1003.5,463.5,76.5,913,373,1096,556,183,183,crops/ketone/ketone_08_c10/ketone_08_c10_wA02.png,2.855,33,96,pass_geometry
ketone_08_c10_wA03,ketone_08_c10,ketone,8,10.0,A03,1,3,4000,3000,1204.5,460.5,74.7,1116,372,1295,551,179,179,crops/ketone/ketone_08_c10/ketone_08_c10_wA03.png,0.638,33,96,pass_geometry
ketone_08_c10_wA04,ketone_08_c10,ketone,8,10.0,A04,1,4,4000,3000,1405.5,454.5,73.8,1318,367,1495,544,177,177,crops/ketone/ketone_08_c10/ketone_08_c10_wA04.png,3.165,33,96,pass_geometry
ketone_08_c10_wA05,ketone_08_c10,ketone,8,10.0,A05,1,5,4000,3000,1612.5,451.5,75.0,1523,363,1702,542,179,179,crops/ketone/ketone_08_c10/ketone_08_c10_wA05.png,2.12,33,96,pass_geometry
ketone_08_c10_wA06,ketone_08_c10,ketone,8,10.0,A06,1,6,4000,3000,1813.5,451.5,79.2,1720,358,1909,547,189,189,crops/ketone/ketone_08_c10/ketone_08_c10_wA06.png,8.029,33,96,pass_geometry
ketone_08_c10_wA07,ketone_08_c10,ketone,8,10.0,A07,1,7,4000,3000,2020.5,442.5,76.2,1931,352,2112,533,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wA07.png,3.782,33,96,pass_geometry
ketone_08_c10_wA08,ketone_08_c10,ketone,8,10.0,A08,1,8,4000,3000,2221.5,439.5,75.9,2132,350,2313,531,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wA08.png,6.967,33,96,pass_geometry
ketone_08_c10_wA09,ketone_08_c10,ketone,8,10.0,A09,1,9,4000,3000,2428.5,424.5,79.8,2334,330,2525,521,191,191,crops/ketone/ketone_08_c10/ketone_08_c10_wA09.png,3.615,33,96,pass_geometry
ketone_08_c10_wA10,ketone_08_c10,ketone,8,10.0,A10,1,10,4000,3000,2632.5,427.5,75.6,2542,338,2723,519,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wA10.png,4.938,33,96,pass_geometry
ketone_08_c10_wA11,ketone_08_c10,ketone,8,10.0,A11,1,11,4000,3000,2836.5,418.5,77.1,2746,328,2929,511,183,183,crops/ketone/ketone_08_c10/ketone_08_c10_wA11.png,2.124,33,96,pass_geometry
ketone_08_c10_wA12,ketone_08_c10,ketone,8,10.0,A12,1,12,4000,3000,3034.5,415.5,75.3,2946,327,3125,506,179,179,crops/ketone/ketone_08_c10/ketone_08_c10_wA12.png,9.215,33,96,pass_geometry
ketone_08_c10_wB01,ketone_08_c10,ketone,8,10.0,B01,2,1,4000,3000,805.5,673.5,76.2,716,584,897,765,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wB01.png,2.006,33,96,pass_geometry
ketone_08_c10_wB02,ketone_08_c10,ketone,8,10.0,B02,2,2,4000,3000,1012.5,664.5,76.8,922,574,1105,757,183,183,crops/ketone/ketone_08_c10/ketone_08_c10_wB02.png,5.304,33,96,pass_geometry
ketone_08_c10_wB03,ketone_08_c10,ketone,8,10.0,B03,2,3,4000,3000,1213.5,661.5,76.2,1124,572,1305,753,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wB03.png,2.6,33,96,pass_geometry
ketone_08_c10_wB04,ketone_08_c10,ketone,8,10.0,B04,2,4,4000,3000,1417.5,658.5,76.2,1328,569,1509,750,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wB04.png,0.592,33,96,pass_geometry
ketone_08_c10_wB05,ketone_08_c10,ketone,8,10.0,B05,2,5,4000,3000,1621.5,652.5,76.2,1532,562,1713,743,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wB05.png,1.45,33,96,pass_geometry
ketone_08_c10_wB06,ketone_08_c10,ketone,8,10.0,B06,2,6,4000,3000,1819.5,643.5,79.8,1725,549,1916,740,191,191,crops/ketone/ketone_08_c10/ketone_08_c10_wB06.png,6.743,33,96,pass_geometry
ketone_08_c10_wB07,ketone_08_c10,ketone,8,10.0,B07,2,7,4000,3000,2029.5,643.5,74.7,1941,555,2120,734,179,179,crops/ketone/ketone_08_c10/ketone_08_c10_wB07.png,1.581,33,96,pass_geometry
ketone_08_c10_wB08,ketone_08_c10,ketone,8,10.0,B08,2,8,4000,3000,2236.5,637.5,72.6,2151,552,2324,725,173,173,crops/ketone/ketone_08_c10/ketone_08_c10_wB08.png,4.63,33,96,pass_geometry
ketone_08_c10_wB09,ketone_08_c10,ketone,8,10.0,B09,2,9,4000,3000,2437.5,634.5,72.0,2353,550,2524,721,171,171,crops/ketone/ketone_08_c10/ketone_08_c10_wB09.png,2.521,33,96,pass_geometry
ketone_08_c10_wB10,ketone_08_c10,ketone,8,10.0,B10,2,10,4000,3000,2635.5,628.5,75.6,2546,539,2727,720,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wB10.png,4.723,33,96,pass_geometry
ketone_08_c10_wB11,ketone_08_c10,ketone,8,10.0,B11,2,11,4000,3000,2842.5,625.5,75.0,2753,537,2932,716,179,179,crops/ketone/ketone_08_c10/ketone_08_c10_wB11.png,3.953,33,96,pass_geometry
ketone_08_c10_wB12,ketone_08_c10,ketone,8,10.0,B12,2,12,4000,3000,3049.5,616.5,76.8,2959,526,3142,709,183,183,crops/ketone/ketone_08_c10/ketone_08_c10_wB12.png,0.787,33,96,pass_geometry
ketone_08_c10_wC01,ketone_08_c10,ketone,8,10.0,C01,3,1,4000,3000,820.5,877.5,80.4,726,783,917,974,191,191,crops/ketone/ketone_08_c10/ketone_08_c10_wC01.png,4.015,33,96,pass_geometry
ketone_08_c10_wC02,ketone_08_c10,ketone,8,10.0,C02,3,2,4000,3000,1015.5,868.5,73.2,929,782,1104,957,175,175,crops/ketone/ketone_08_c10/ketone_08_c10_wC02.png,5.668,33,96,pass_geometry
ketone_08_c10_wC03,ketone_08_c10,ketone,8,10.0,C03,3,3,4000,3000,1219.5,868.5,75.6,1130,779,1311,960,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wC03.png,2.951,33,96,pass_geometry
ketone_08_c10_wC04,ketone_08_c10,ketone,8,10.0,C04,3,4,4000,3000,1426.5,859.5,74.4,1339,772,1516,949,177,177,crops/ketone/ketone_08_c10/ketone_08_c10_wC04.png,3.049,33,96,pass_geometry
ketone_08_c10_wC05,ketone_08_c10,ketone,8,10.0,C05,3,5,4000,3000,1627.5,853.5,75.6,1538,764,1719,945,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wC05.png,3.791,33,96,pass_geometry
ketone_08_c10_wC06,ketone_08_c10,ketone,8,10.0,C06,3,6,4000,3000,1834.5,850.5,73.2,1748,764,1923,939,175,175,crops/ketone/ketone_08_c10/ketone_08_c10_wC06.png,3.0,33,96,pass_geometry
ketone_08_c10_wC07,ketone_08_c10,ketone,8,10.0,C07,3,7,4000,3000,2041.5,844.5,77.1,1951,754,2134,937,183,183,crops/ketone/ketone_08_c10/ketone_08_c10_wC07.png,6.578,33,96,pass_geometry
ketone_08_c10_wC08,ketone_08_c10,ketone,8,10.0,C08,3,8,4000,3000,2239.5,838.5,75.3,2151,750,2330,929,179,179,crops/ketone/ketone_08_c10/ketone_08_c10_wC08.png,3.133,33,96,pass_geometry
ketone_08_c10_wC09,ketone_08_c10,ketone,8,10.0,C09,3,9,4000,3000,2446.5,838.5,75.3,2358,750,2537,929,179,179,crops/ketone/ketone_08_c10/ketone_08_c10_wC09.png,4.441,33,96,pass_geometry
ketone_08_c10_wC10,ketone_08_c10,ketone,8,10.0,C10,3,10,4000,3000,2644.5,829.5,76.2,2555,740,2736,921,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wC10.png,2.553,33,96,pass_geometry
ketone_08_c10_wC11,ketone_08_c10,ketone,8,10.0,C11,3,11,4000,3000,2848.5,823.5,76.5,2758,733,2941,916,183,183,crops/ketone/ketone_08_c10/ketone_08_c10_wC11.png,3.105,33,96,pass_geometry
ketone_08_c10_wC12,ketone_08_c10,ketone,8,10.0,C12,3,12,4000,3000,3055.5,814.5,76.2,2966,725,3147,906,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wC12.png,6.362,33,96,pass_geometry
ketone_08_c10_wD01,ketone_08_c10,ketone,8,10.0,D01,4,1,4000,3000,823.5,1081.5,76.2,734,992,915,1173,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wD01.png,2.51,33,96,pass_geometry
ketone_08_c10_wD02,ketone_08_c10,ketone,8,10.0,D02,4,2,4000,3000,1033.5,1075.5,78.0,941,983,1128,1170,187,187,crops/ketone/ketone_08_c10/ketone_08_c10_wD02.png,5.216,33,96,pass_geometry
ketone_08_c10_wD03,ketone_08_c10,ketone,8,10.0,D03,4,3,4000,3000,1228.5,1066.5,72.0,1144,982,1315,1153,171,171,crops/ketone/ketone_08_c10/ketone_08_c10_wD03.png,4.461,33,96,pass_geometry
ketone_08_c10_wD04,ketone_08_c10,ketone,8,10.0,D04,4,4,4000,3000,1432.5,1066.5,75.0,1343,978,1522,1157,179,179,crops/ketone/ketone_08_c10/ketone_08_c10_wD04.png,1.784,33,96,pass_geometry
ketone_08_c10_wD05,ketone_08_c10,ketone,8,10.0,D05,4,5,4000,3000,1633.5,1057.5,75.9,1544,968,1725,1149,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wD05.png,3.95,33,96,pass_geometry
ketone_08_c10_wD06,ketone_08_c10,ketone,8,10.0,D06,4,6,4000,3000,1840.5,1054.5,75.9,1751,965,1932,1146,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wD06.png,1.056,33,96,pass_geometry
ketone_08_c10_wD07,ketone_08_c10,ketone,8,10.0,D07,4,7,4000,3000,2041.5,1048.5,77.4,1950,957,2135,1142,185,185,crops/ketone/ketone_08_c10/ketone_08_c10_wD07.png,1.734,33,96,pass_geometry
ketone_08_c10_wD08,ketone_08_c10,ketone,8,10.0,D08,4,8,4000,3000,2242.5,1045.5,77.1,2152,955,2335,1138,183,183,crops/ketone/ketone_08_c10/ketone_08_c10_wD08.png,3.494,33,96,pass_geometry
ketone_08_c10_wD09,ketone_08_c10,ketone,8,10.0,D09,4,9,4000,3000,2449.5,1039.5,76.2,2360,950,2541,1131,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wD09.png,0.24,33,96,pass_geometry
ketone_08_c10_wD10,ketone_08_c10,ketone,8,10.0,D10,4,10,4000,3000,2650.5,1033.5,72.6,2565,948,2738,1121,173,173,crops/ketone/ketone_08_c10/ketone_08_c10_wD10.png,2.441,33,96,pass_geometry
ketone_08_c10_wD11,ketone_08_c10,ketone,8,10.0,D11,4,11,4000,3000,2857.5,1027.5,75.3,2769,939,2948,1118,179,179,crops/ketone/ketone_08_c10/ketone_08_c10_wD11.png,2.113,33,96,pass_geometry
ketone_08_c10_wD12,ketone_08_c10,ketone,8,10.0,D12,4,12,4000,3000,3061.5,1018.5,73.2,2975,932,3150,1107,175,175,crops/ketone/ketone_08_c10/ketone_08_c10_wD12.png,5.822,33,96,pass_geometry
ketone_08_c10_wE01,ketone_08_c10,ketone,8,10.0,E01,5,1,4000,3000,841.5,1285.5,75.6,752,1196,933,1377,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wE01.png,7.158,33,96,pass_geometry
ketone_08_c10_wE02,ketone_08_c10,ketone,8,10.0,E02,5,2,4000,3000,1045.5,1276.5,74.7,957,1188,1136,1367,179,179,crops/ketone/ketone_08_c10/ketone_08_c10_wE02.png,8.33,33,96,pass_geometry
ketone_08_c10_wE03,ketone_08_c10,ketone,8,10.0,E03,5,3,4000,3000,1240.5,1270.5,73.2,1154,1184,1329,1359,175,175,crops/ketone/ketone_08_c10/ketone_08_c10_wE03.png,2.092,33,96,pass_geometry
ketone_08_c10_wE04,ketone_08_c10,ketone,8,10.0,E04,5,4,4000,3000,1444.5,1267.5,74.4,1357,1180,1534,1357,177,177,crops/ketone/ketone_08_c10/ketone_08_c10_wE04.png,2.568,33,96,pass_geometry
ketone_08_c10_wE05,ketone_08_c10,ketone,8,10.0,E05,5,5,4000,3000,1645.5,1264.5,73.5,1559,1178,1734,1353,175,175,crops/ketone/ketone_08_c10/ketone_08_c10_wE05.png,2.455,33,96,pass_geometry
ketone_08_c10_wE06,ketone_08_c10,ketone,8,10.0,E06,5,6,4000,3000,1852.5,1255.5,74.7,1763,1167,1942,1346,179,179,crops/ketone/ketone_08_c10/ketone_08_c10_wE06.png,5.613,33,96,pass_geometry
ketone_08_c10_wE07,ketone_08_c10,ketone,8,10.0,E07,5,7,4000,3000,2053.5,1258.5,77.4,1962,1167,2147,1352,185,185,crops/ketone/ketone_08_c10/ketone_08_c10_wE07.png,7.257,33,96,pass_geometry
ketone_08_c10_wE08,ketone_08_c10,ketone,8,10.0,E08,5,8,4000,3000,2254.5,1252.5,71.4,2170,1168,2341,1339,171,171,crops/ketone/ketone_08_c10/ketone_08_c10_wE08.png,5.623,33,96,pass_geometry
ketone_08_c10_wE09,ketone_08_c10,ketone,8,10.0,E09,5,9,4000,3000,2464.5,1246.5,77.4,2373,1155,2558,1340,185,185,crops/ketone/ketone_08_c10/ketone_08_c10_wE09.png,9.666,33,96,pass_geometry
ketone_08_c10_wE10,ketone_08_c10,ketone,8,10.0,E10,5,10,4000,3000,2665.5,1237.5,73.8,2578,1150,2755,1327,177,177,crops/ketone/ketone_08_c10/ketone_08_c10_wE10.png,6.44,33,96,pass_geometry
ketone_08_c10_wE11,ketone_08_c10,ketone,8,10.0,E11,5,11,4000,3000,2869.5,1231.5,75.6,2780,1142,2961,1323,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wE11.png,7.144,33,96,pass_geometry
ketone_08_c10_wE12,ketone_08_c10,ketone,8,10.0,E12,5,12,4000,3000,3079.5,1222.5,73.5,2993,1136,3168,1311,175,175,crops/ketone/ketone_08_c10/ketone_08_c10_wE12.png,14.398,33,96,pass_geometry
ketone_08_c10_wF01,ketone_08_c10,ketone,8,10.0,F01,6,1,4000,3000,841.5,1486.5,73.8,754,1399,931,1576,177,177,crops/ketone/ketone_08_c10/ketone_08_c10_wF01.png,3.925,33,96,pass_geometry
ketone_08_c10_wF02,ketone_08_c10,ketone,8,10.0,F02,6,2,4000,3000,1048.5,1480.5,74.1,961,1393,1138,1570,177,177,crops/ketone/ketone_08_c10/ketone_08_c10_wF02.png,2.954,33,96,pass_geometry
ketone_08_c10_wF03,ketone_08_c10,ketone,8,10.0,F03,6,3,4000,3000,1246.5,1483.5,78.6,1154,1391,1341,1578,187,187,crops/ketone/ketone_08_c10/ketone_08_c10_wF03.png,9.845,33,96,pass_geometry
ketone_08_c10_wF04,ketone_08_c10,ketone,8,10.0,F04,6,4,4000,3000,1447.5,1471.5,73.8,1360,1384,1537,1561,177,177,crops/ketone/ketone_08_c10/ketone_08_c10_wF04.png,3.802,33,96,pass_geometry
ketone_08_c10_wF05,ketone_08_c10,ketone,8,10.0,F05,6,5,4000,3000,1645.5,1465.5,76.2,1556,1376,1737,1557,181,181,crops/ketone/ketone_08_c10/ketone_08_c10_wF05.png,7.11,33,96,pass_geometry
ketone_08_c10_wF06,ketone_08_c10,ketone,8,10.0,F06,6,6,4000,3000,1861.5,1462.5,79.8,1767,1367,1958,1558,191,191,crops/ketone/ketone_08_c10/ketone_08_c10_wF06.png,7.657,33,96,pass_geometry
ketone_08_c10_wF07,ketone_08_c10,ketone,8,10.0,F07,6,7,4000,3000,2053.5,1456.5,74.7,1965,1368,2144,1547,179,179,crops/ketone/ketone_08_c10/ketone_08_c10_wF07.png,4.552,33,96,pass_geometry
ketone_08_c10_wF08,ketone_08_c10,ketone,8,10.0,F08,6,8,4000,3000,2254.5,1450.5,72.6,2169,1365,2342,1538,173,173,crops/ketone/ketone_08_c10/ketone_08_c10_wF08.png,5.554,33,96,pass_geometry
ketone_08_c10_wF09,ketone_08_c10,ketone,8,10.0,F09,6,9,4000,3000,2461.5,1444.5,73.5,2375,1358,2550,1533,175,175,crops/ketone/ketone_08_c10/ketone_08_c10_wF09.png,1.187,33,96,pass_geometry
